"NutsID","year","Citrus plantations","Olive plantations","Fresh fruit plantations (excluding citrus plantations)","Fruit plantations (subtropical climate zones)","Nuts plantations","Vineyards","Other permanent crops","region_name"
"111160161",1999,1,0,0,0,0,42,0,União das freguesias de São Jorge e Ermelo
"111160162",1999,1,2,0,0,1,27,0,União das freguesias de Souto e Tabaçô
"111160163",1999,1,1,0,2,1,74,0,União das freguesias de Távora (Santa Maria e São Vicente)
"111160164",1999,0,0,0,0,0,49,0,"União das freguesias de Vilela, São Cosme e São Damião e Sá"
"111160201",1999,0,0,1,0,0,4,0,Âncora
"111160205",1999,0,0,0,0,0,5,0,Argela
"111160209",1999,0,2,0,0,0,6,0,Dem
"111160211",1999,0,0,0,0,3,3,0,Lanhelas
"111160214",1999,0,0,1,0,0,10,0,Riba de Âncora
"111160215",1999,0,0,1,0,0,4,0,Seixas
"111160217",1999,0,0,0,0,0,2,0,Vila Praia de Âncora
"111160218",1999,1,0,2,0,0,9,0,Vilar de Mouros
"111160220",1999,0,0,0,0,0,1,0,Vile
"111160221",1999,0,2,0,0,0,7,0,"União das freguesias de Arga (Baixo, Cima e São João)"
"111160222",1999,0,0,0,0,0,8,0,União das freguesias de Caminha (Matriz) e Vilarelho
"111160223",1999,0,1,0,0,0,9,0,União das freguesias de Gondar e Orbacém
"111160224",1999,0,0,0,0,0,2,0,União das freguesias de Moledo e Cristelo
"111160225",1999,1,0,1,0,0,12,0,União das freguesias de Venade e Azevedo
"111160301",1999,0,0,0,0,0,88,0,Alvaredo
"111160304",1999,0,0,0,0,0,11,0,Cousso
"111160305",1999,0,0,0,0,0,10,0,Cristoval
"111160307",1999,0,0,0,0,0,5,0,Fiães
"111160308",1999,0,0,0,0,0,4,0,Gave
"111160311",1999,0,0,0,0,0,137,0,Paderne
"111160313",1999,0,0,0,0,0,56,0,Penso
"111160317",1999,0,0,0,0,0,31,0,São Paio
"111160319",1999,0,0,0,0,0,1,0,União das freguesias de Castro Laboreiro e Lamas de Mouro
"111160320",1999,0,0,0,0,0,45,0,União das freguesias de Chaviães e Paços
"111160321",1999,0,0,0,0,0,12,0,União das freguesias de Parada do Monte e Cubalhão
"111160322",1999,0,0,0,0,0,57,0,União das freguesias de Prado e Remoães
"111160323",1999,0,0,0,0,2,39,0,União das freguesias de Vila e Roussas
"111160401",1999,0,0,0,0,0,15,0,Abedim
"111160404",1999,0,0,0,0,0,64,0,Barbeita
"111160405",1999,0,0,0,0,0,17,0,Barroças e Taias
"111160406",1999,0,0,0,0,0,32,0,Bela
"111160407",1999,0,0,0,0,0,20,0,Cambeses
"111160410",1999,0,0,0,0,0,40,0,Lara
"111160411",1999,0,0,0,0,0,61,0,Longos Vales
"111160415",1999,0,0,0,1,0,57,0,Merufe
"111160418",1999,0,0,0,0,0,59,0,Moreira
"111160420",1999,0,0,0,0,0,112,0,Pias
"111160421",1999,0,0,0,0,0,65,0,Pinheiros
"111160422",1999,0,0,0,0,0,12,0,Podame
"111160423",1999,0,0,0,0,0,18,0,Portela
"111160424",1999,0,0,0,0,0,24,0,Riba de Mouro
"111160427",1999,0,0,0,0,0,28,0,Segude
"111160428",1999,0,0,0,0,0,44,0,Tangil
"111160431",1999,0,0,0,0,0,13,0,Trute
"111160434",1999,0,0,0,0,0,5,0,União das freguesias de Anhões e Luzio
"111160435",1999,0,0,0,0,0,43,0,União das freguesias de Ceivães e Badim
"111160436",1999,0,0,0,0,0,130,0,União das freguesias de Mazedo e Cortes
"111160437",1999,0,0,0,0,0,65,0,"União das freguesias de Messegães, Valadares e Sá"
"111160438",1999,0,0,0,2,0,108,0,União das freguesias de Monção e Troviscoso
"111160439",1999,0,0,0,0,0,25,0,"União das freguesias de Sago, Lordelo e Parada"
"111160440",1999,0,0,0,0,0,27,0,União das freguesias de Troporiz e Lapela
"111160501",1999,0,0,0,0,0,3,0,Agualonga
"111160503",1999,0,0,0,0,0,1,0,Castanheira
"111160505",1999,0,0,0,0,0,7,0,Coura
"111160507",1999,0,0,0,0,0,1,0,Cunha
"111160510",1999,0,0,0,0,0,2,0,Infesta
"111160513",1999,0,0,0,0,0,3,0,Mozelos
"111160514",1999,0,0,0,0,0,6,0,Padornelo
"111160515",1999,0,0,0,0,0,2,0,Parada
"111160519",1999,0,0,0,0,0,3,31,Romarigães
"111160520",1999,0,0,0,0,1,7,0,Rubiães
"111160521",1999,0,0,0,0,0,1,0,Vascões
"111160522",1999,0,0,0,1,0,3,0,União das freguesias de Bico e Cristelo
"111160523",1999,0,0,0,0,0,6,0,União das freguesias de Cossourado e Linhares
"111160524",1999,0,0,0,0,2,13,0,União das freguesias de Formariz e Ferreira
"111160525",1999,0,0,0,0,6,3,0,União das freguesias de Insalde e Porreiras
"111160526",1999,0,0,2,0,0,3,4,União das freguesias de Paredes de Coura e Resende
"111160601",1999,0,1,0,0,0,10,0,Azias
"111160602",1999,0,1,0,0,0,10,0,Boivães
"111160603",1999,0,1,0,0,1,40,0,Bravães
"111160604",1999,0,0,0,0,0,6,0,Britelo
"111160606",1999,0,0,3,0,0,14,0,Cuide de Vila Verde
"111160611",1999,0,2,1,1,0,39,0,Lavradas
"111160612",1999,0,0,0,0,0,16,0,Lindoso
"111160613",1999,0,0,0,0,4,13,0,Nogueira
"111160614",1999,0,1,0,0,2,41,0,Oleiros
"111160619",1999,0,0,0,0,0,9,0,Sampriz
"111160623",1999,0,0,0,0,0,10,0,Vade (São Pedro)
"111160624",1999,0,1,0,0,0,9,0,Vade (São Tomé)
"111160626",1999,0,1,0,0,1,30,0,"União das freguesias de Crasto, Ruivos e Grovelas"
"111160627",1999,0,0,0,0,1,13,0,"União das freguesias de Entre Ambos-os-Rios, Ermida e Germil"
"111160628",1999,0,1,0,1,4,74,0,"União das freguesias de Ponte da Barca, Vila Nova de Muía e Paço Vedro de Magalhães"
"111160629",1999,0,0,0,0,1,11,0,União das freguesias de Touvedo (São Lourenço e Salvador)
"111160630",1999,0,1,0,0,0,15,0,União das freguesias de Vila Chã (São João Baptista e Santiago)
"111160701",1999,0,0,2,0,0,21,0,Anais
"111160703",1999,0,1,0,0,0,40,0,São Pedro d'Arcos
"111160704",1999,1,1,4,0,2,90,0,Arcozelo
"111160707",1999,0,2,0,0,1,25,0,Beiral do Lima
"111160708",1999,0,0,0,0,0,22,0,Bertiandos
"111160709",1999,0,0,0,0,0,1,0,Boalhosa
"111160710",1999,0,0,1,0,0,53,0,Brandara
"111160713",1999,2,1,2,0,1,60,0,Calheiros
"111160714",1999,1,1,24,0,0,97,0,Calvelo
"111160716",1999,0,7,6,0,2,87,0,Correlhã
"111160717",1999,0,0,0,0,1,34,0,Estorãos
"111160718",1999,4,4,14,1,2,56,0,Facha
"111160719",1999,0,0,0,2,0,28,0,Feitosa
"111160721",1999,0,0,0,0,0,35,0,Fontão
"111160724",1999,0,0,0,2,1,15,0,Friastelas
"111160726",1999,0,1,0,0,2,47,0,Gandra
"111160727",1999,1,2,1,0,1,30,0,Gemieira
"111160728",1999,1,1,0,1,0,54,0,Gondufe
"111160729",1999,1,0,0,0,0,14,0,Labruja
"111160734",1999,0,2,5,1,0,32,0,Poiares
"111160737",1999,1,4,2,4,1,148,0,Refóios do Lima
"111160739",1999,1,4,3,0,2,39,0,Ribeira
"111160740",1999,0,0,0,0,0,11,0,Sá
"111160742",1999,1,0,0,0,0,23,0,Santa Comba
"111160743",1999,0,1,0,0,0,27,0,Santa Cruz do Lima
"111160744",1999,0,2,0,0,0,18,0,Rebordões (Santa Maria)
"111160745",1999,0,1,3,3,0,22,0,Seara
"111160746",1999,0,0,0,0,0,12,0,Serdedelo
"111160747",1999,2,1,5,3,2,25,0,Rebordões (Souto)
"111160750",1999,0,2,0,0,0,26,0,Vitorino das Donas
"111160752",1999,2,1,2,2,0,31,0,Arca e Ponte de Lima
"111160753",1999,1,2,7,0,0,59,0,"Ardegão, Freixo e Mato"
"111160754",1999,0,0,24,0,7,54,0,Associação de freguesias do Vale do Neiva
"111160755",1999,1,0,0,0,1,49,0,Bárrio e Cepões
"111160756",1999,0,0,0,1,0,32,0,Cabaços e Fojo Lobal
"111160757",1999,1,3,6,0,0,68,0,Cabração e Moreira do Lima
"111160758",1999,0,3,4,1,6,73,0,Fornelos e Queijada
"111160759",1999,0,0,0,0,0,7,0,"Labrujó, Rendufe e Vilar do Monte"
"111160760",1999,1,2,1,0,0,42,0,Navió e Vitorino dos Piães
"111160802",1999,0,0,0,0,0,8,0,Boivão
"111160803",1999,0,0,0,1,0,20,0,Cerdal
"111160805",1999,0,0,0,1,1,32,0,Fontoura
"111160806",1999,0,0,0,1,0,12,0,Friestas
"111160808",1999,0,0,1,0,0,26,0,Ganfei
"111160812",1999,0,0,0,23,0,10,0,São Pedro da Torre
"111160816",1999,0,0,0,0,0,17,0,Verdoejo
"111160817",1999,0,0,0,0,0,10,0,União das freguesias de Gandra e Taião
"111160818",1999,0,0,0,0,0,21,0,União das freguesias de Gondomil e Sanfins
"111160819",1999,0,0,0,0,0,29,0,União das freguesias de São Julião e Silva
"111160820",1999,0,0,0,0,0,18,0,"União das freguesias de Valença, Cristelo Covo e Arão"
"111160901",1999,0,0,0,0,0,2,0,Afife
"111160902",1999,0,0,3,0,4,25,0,Alvarães
"111160903",1999,0,1,0,0,0,7,0,Amonde
"111160904",1999,0,0,0,0,0,16,0,Anha
"111160905",1999,0,0,0,0,0,1,0,Areosa
"111160908",1999,0,0,0,0,0,3,0,Carreço
"111160910",1999,0,0,0,0,0,4,0,Castelo do Neiva
"111160911",1999,0,0,1,0,0,7,0,Darque
"111160914",1999,0,0,0,0,0,11,0,Freixieiro de Soutelo
"111160915",1999,0,2,1,0,0,26,0,Lanheses
"111160920",1999,0,5,0,0,0,9,0,Montaria
"111160922",1999,0,0,1,0,0,20,1,Mujães
"111160923",1999,0,0,0,2,0,5,0,São Romão de Neiva
"111160925",1999,0,1,0,0,0,34,0,Outeiro
"111160926",1999,2,2,3,0,0,56,0,Perre
"111160928",1999,3,5,2,0,1,53,0,Santa Marta de Portuzelo
"111160935",1999,1,1,2,0,0,20,0,Vila Franca
"111160938",1999,1,2,0,2,0,28,0,Vila de Punhe
"111160940",1999,0,0,0,0,0,8,0,Chafé
"111160941",1999,0,1,2,1,0,41,1,União das freguesias de Barroselas e Carvoeiro
"111160942",1999,1,3,2,1,0,20,0,União das freguesias de Cardielos e Serreleis
"111160943",1999,0,4,13,3,0,91,0,"União das freguesias de Geraz do Lima (Santa Maria, Santa Leocádia e Moreira) e Deão"
"111160944",1999,1,0,3,0,0,13,0,União das freguesias de Mazarefes e Vila Fria
"111160945",1999,2,9,1,7,0,36,0,"União das freguesias de Nogueira, Meixedo e Vilar de Murteda"
"111160946",1999,0,4,1,1,0,43,0,"União das freguesias de Subportela, Deocriste e Portela Susã"
"111160947",1999,0,4,2,3,1,29,0,União das freguesias de Torre e Vila Mou
"111160948",1999,1,0,3,0,0,12,0,União das freguesias de Viana do Castelo (Santa Maria Maior e Monserrate) e Meadela
"111161003",1999,0,0,0,0,0,4,0,Cornes
"111161004",1999,0,0,0,0,1,8,0,Covas
"111161006",1999,0,0,0,0,0,5,0,Gondarém
"111161007",1999,0,0,0,0,0,2,0,Loivo
"111161009",1999,0,0,0,0,0,2,0,Mentrestido
"111161012",1999,0,0,0,0,0,3,0,Sapardos
"111161013",1999,0,0,0,0,0,4,0,Sopo
"111161016",1999,0,0,0,1,0,6,0,União das freguesias de Campos e Vila Meã
"111161017",1999,0,0,0,0,0,4,0,União das freguesias de Candemil e Gondar
"111161018",1999,0,0,0,0,0,7,0,União das freguesias de Reboreda e Nogueira
"111161019",1999,0,0,1,0,0,2,0,União das freguesias de Vila Nova de Cerveira e Lovelhe
"112030102",1999,0,1,5,3,0,22,0,Barreiros
"112030104",1999,2,0,1,0,1,15,3,Bico
"112030105",1999,16,1,1,1,0,31,0,Caires
"112030107",1999,9,1,35,16,7,89,0,Carrazedo
"112030108",1999,11,3,1,2,0,42,0,Dornelas
"112030111",1999,6,0,4,0,1,40,0,Fiscal
"112030112",1999,19,3,2,0,0,25,0,Goães
"112030113",1999,0,0,1,0,1,38,0,Lago
"112030118",1999,1,0,3,0,0,123,0,Rendufe
"112030119",1999,14,2,0,0,0,26,0,Bouro (Santa Maria)
"112030120",1999,15,2,1,1,1,25,0,Bouro (Santa Marta)
"112030125",1999,5,0,13,8,0,20,1,União das freguesias de Amares e Figueiredo
"112030126",1999,4,1,14,0,0,39,0,"União das freguesias de Caldelas, Sequeiros e Paranhos"
"112030127",1999,21,1,27,21,1,114,0,"União das freguesias de Ferreiros, Prozelo e Besteiros"
"112030128",1999,9,1,1,4,1,21,0,União das freguesias de Torre e Portela
"112030129",1999,10,5,9,2,0,45,0,"União das freguesias de Vilela, Seramil e Paredes Secas"
"112030201",1999,2,0,2,0,0,28,5,Abade de Neiva
"112030202",1999,0,0,0,0,0,8,0,Aborim
"112030203",1999,0,0,0,0,1,12,0,Adães
"112030205",1999,0,0,0,0,0,10,0,Airó
"112030206",1999,0,0,0,0,0,12,0,Aldreu
"112030208",1999,0,0,0,2,0,15,0,Alvelos
"112030209",1999,0,0,1,0,0,3,0,Arcozelo
"112030210",1999,0,0,0,0,0,4,0,Areias
"112030212",1999,0,0,0,0,0,8,0,Balugães
"112030213",1999,0,0,0,0,0,12,0,Barcelinhos
"112030215",1999,0,0,1,1,0,18,0,Barqueiros
"112030216",1999,0,0,2,2,0,15,0,Cambeses
"112030218",1999,0,0,0,0,0,20,0,Carapeços
"112030220",1999,1,0,0,0,0,9,0,Carvalhal
"112030221",1999,0,0,0,0,0,12,0,Carvalhas
"112030224",1999,1,3,2,0,0,30,0,Cossourado
"112030228",1999,0,0,0,0,0,16,0,Cristelo
"112030234",1999,0,0,0,0,0,12,0,Fornelos
"112030235",1999,1,1,1,0,1,37,0,Fragoso
"112030237",1999,0,0,1,0,0,16,0,Gilmonde
"112030242",1999,1,0,1,0,0,42,0,Lama
"112030243",1999,0,0,2,0,0,15,0,Lijó
"112030244",1999,0,0,0,0,0,24,0,Macieira de Rates
"112030245",1999,0,0,0,0,0,35,0,Manhente
"112030247",1999,0,0,2,0,0,11,0,Martim
"112030252",1999,0,0,1,2,0,31,0,Moure
"112030254",1999,2,1,2,0,0,10,0,Oliveira
"112030255",1999,1,0,1,0,0,15,0,Palme
"112030256",1999,0,0,0,0,0,9,0,Panque
"112030257",1999,0,0,0,0,0,24,0,Paradela
"112030259",1999,0,0,0,0,0,12,0,Pereira
"112030260",1999,1,0,1,3,0,22,0,Perelhal
"112030261",1999,0,0,1,0,0,20,0,Pousa
"112030263",1999,0,0,5,0,5,73,0,Remelhe
"112030264",1999,2,0,1,0,0,24,0,Roriz
"112030265",1999,0,0,0,0,0,13,0,Rio Covo (Santa Eugénia)
"112030268",1999,0,0,0,0,0,10,0,Galegos (Santa Maria)
"112030272",1999,0,0,1,1,0,9,0,Galegos (São Martinho)
"112030277",1999,1,0,2,0,1,8,0,Tamel (São Veríssimo)
"112030279",1999,1,0,1,0,0,9,0,Silva
"112030282",1999,0,0,1,3,1,41,0,Ucha
"112030283",1999,0,0,2,0,0,10,0,Várzea
"112030287",1999,0,0,2,0,0,29,0,Vila Seca
"112030290",1999,1,1,2,0,1,25,0,União das freguesias de Alheira e Igreja Nova
"112030291",1999,7,4,1,1,0,28,0,União das freguesias de Alvito (São Pedro e São Martinho) e Couto
"112030292",1999,0,0,4,5,6,67,0,União das freguesias de Areias de Vilar e Encourados
"112030293",1999,1,0,2,4,2,39,1,"União das freguesias de Barcelos, Vila Boa e Vila Frescainha (São Martinho e São Pedro)"
"112030294",1999,0,1,0,0,0,34,0,União das freguesias de Campo e Tamel (São Pedro Fins)
"112030295",1999,0,0,0,0,0,55,5,União das freguesias de Carreira e Fonte Coberta
"112030296",1999,2,0,2,1,0,86,0,"União das freguesias de Chorente, Góios, Courel, Pedra Furada e Gueral"
"112030297",1999,1,0,1,0,0,29,0,União das freguesias de Creixomil e Mariz
"112030298",1999,0,1,0,1,0,29,1,União das freguesias de Durrães e Tregosa
"112030299",1999,0,0,0,0,0,28,0,União das freguesias de Gamil e Midões
"1120302FA",1999,1,1,1,0,0,29,0,"União das freguesias de Milhazes, Vilar de Figos e Faria"
"1120302FB",1999,0,0,0,0,0,32,0,União das freguesias de Negreiros e Chavão
"1120302FC",1999,0,1,0,0,0,20,0,União das freguesias de Quintiães e Aguiar
"1120302FD",1999,0,0,0,0,0,29,0,União das freguesias de Sequeade e Bastuço (São João e Santo Estevão)
"1120302FE",1999,1,0,5,0,0,83,0,União das freguesias de Silveiros e Rio Covo (Santa Eulália)
"1120302FF",1999,1,0,1,4,0,10,0,União das freguesias de Tamel (Santa Leocádia) e Vilar do Monte
"1120302FG",1999,2,0,3,1,0,62,0,"União das freguesias de Viatodos, Grimancelos, Minhotães e Monte de Fralães"
"1120302FH",1999,6,1,4,0,0,50,0,União das freguesias de Vila Cova e Feitos
"112030301",1999,2,1,3,0,2,67,0,Adaúfe
"112030312",1999,1,0,1,0,1,10,2,Espinho
"112030313",1999,1,1,4,1,3,22,0,Esporões
"112030315",1999,0,0,1,0,0,19,0,Figueiredo
"112030319",1999,0,0,0,0,1,12,0,Gualtar
"112030322",1999,0,0,0,0,0,5,0,Lamas
"112030325",1999,1,0,8,0,0,20,0,Mire de Tibães
"112030330",1999,0,0,0,0,1,7,0,Padim da Graça
"112030331",1999,0,0,4,4,7,69,0,Palmeira
"112030334",1999,0,1,0,0,1,11,0,Pedralva
"112030336",1999,0,0,0,1,0,26,0,Priscos
"112030338",1999,0,0,0,0,0,23,0,Ruilhe
"112030349",1999,0,0,0,0,0,1,0,Braga (São Vicente)
"112030351",1999,0,0,2,0,0,3,0,Braga (São Vítor)
"112030354",1999,0,0,1,0,2,22,0,Sequeira
"112030355",1999,0,0,0,0,0,14,0,Sobreposta
"112030356",1999,1,0,0,0,0,16,0,Tadim
"112030357",1999,0,0,0,0,0,8,0,Tebosa
"112030363",1999,1,0,0,2,0,29,0,União das freguesias de Arentim e Cunha
"112030364",1999,2,1,2,0,0,8,0,"União das freguesias de Braga (Maximinos, Sé e Cividade)"
"112030365",1999,0,0,0,0,0,0,0,União das freguesias de Braga (São José de São Lázaro e São João do Souto)
"112030366",1999,0,0,1,1,1,23,0,União das freguesias de Cabreiros e Passos (São Julião)
"112030367",1999,0,0,0,2,0,24,0,"União das freguesias de Celeirós, Aveleda e Vimieiro"
"112030368",1999,5,3,5,0,0,89,0,União das freguesias de Crespos e Pousada
"112030369",1999,4,0,9,3,4,41,0,União das freguesias de Escudeiros e Penso (Santo Estêvão e São Vicente)
"112030370",1999,1,2,0,5,0,18,0,União das freguesias de Este (São Pedro e São Mamede)
"112030371",1999,0,0,3,5,0,27,0,União das freguesias de Ferreiros e Gondizalves
"112030372",1999,0,0,0,4,0,12,0,União das freguesias de Guisande e Oliveira (São Pedro)
"112030373",1999,0,0,1,0,0,21,0,União das freguesias de Lomar e Arcos
"112030374",1999,1,0,7,0,1,33,0,"União das freguesias de Merelim (São Paio), Panoias e Parada de Tibães"
"112030375",1999,0,0,11,0,1,21,6,União das freguesias de Merelim (São Pedro) e Frossos
"112030376",1999,0,0,0,0,0,18,0,União das freguesias de Morreira e Trandeiras
"112030377",1999,1,0,2,2,0,20,0,"União das freguesias de Nogueira, Fraião e Lamaçães"
"112030378",1999,1,0,1,0,1,14,0,União das freguesias de Nogueiró e Tenões
"112030379",1999,2,0,6,5,2,72,0,"União das freguesias de Real, Dume e Semelhe"
"112030380",1999,3,1,0,1,0,34,0,União das freguesias de Santa Lucrécia de Algeriz e Navarra
"112030381",1999,0,0,2,0,0,39,0,União das freguesias de Vilaça e Fradelos
"112030601",1999,1,0,2,0,0,35,0,Antas
"112030608",1999,2,1,3,0,1,34,0,Forjães
"112030610",1999,1,0,1,0,0,7,0,Gemeses
"112030615",1999,0,0,0,0,0,10,0,Vila Chã
"112030616",1999,0,0,0,0,0,8,0,União das freguesias de Apúlia e Fão
"112030617",1999,0,0,0,0,0,5,0,União das freguesias de Belinho e Mar
"112030618",1999,4,0,4,0,0,8,0,"União das freguesias de Esposende, Marinhas e Gandra"
"112030619",1999,0,0,0,0,0,30,0,União das freguesias de Fonte Boa e Rio Tinto
"112030620",1999,3,1,4,0,0,35,0,União das freguesias de Palmeira de Faro e Curvos
"112031001",1999,1,0,3,0,2,20,0,Balança
"112031003",1999,0,0,0,0,0,1,0,Campo do Gerês
"112031004",1999,0,0,0,0,0,10,0,Carvalheira
"112031008",1999,0,0,0,0,0,10,0,Covide
"112031009",1999,0,0,0,0,0,12,0,Gondoriz
"112031010",1999,2,0,3,0,0,13,0,Moimenta
"112031012",1999,1,1,0,0,0,6,0,Ribeira
"112031013",1999,0,1,0,0,1,14,0,Rio Caldo
"112031014",1999,0,0,0,0,0,12,0,Souto
"112031015",1999,2,1,0,0,0,12,0,Valdosende
"112031017",1999,0,1,0,0,0,13,0,Vilar da Veiga
"112031018",1999,0,1,0,0,2,26,0,União das freguesias de Chamoim e Vilar
"112031019",1999,1,2,0,0,0,20,0,União das freguesias de Chorense e Monte
"112031020",1999,0,0,0,0,0,20,0,União das freguesias de Cibões e Brufe
"112031304",1999,1,0,1,21,0,10,0,Atiães
"112031308",1999,0,0,0,2,0,31,5,Cabanelas
"112031309",1999,0,0,1,1,0,41,0,Cervães
"112031311",1999,1,0,1,8,3,48,0,Coucieiro
"112031313",1999,1,0,0,0,0,21,0,Dossãos
"112031316",1999,1,0,2,0,0,13,0,Freiriz
"112031317",1999,0,0,1,1,0,13,0,Gême
"112031323",1999,2,0,4,3,1,13,0,Lage
"112031324",1999,0,0,0,0,1,15,0,Lanhas
"112031325",1999,0,0,2,0,0,13,0,Loureira
"112031328",1999,7,0,12,0,2,11,0,Moure
"112031330",1999,0,0,1,0,2,4,0,Oleiros
"112031331",1999,0,1,0,0,0,11,0,Parada de Gatim
"112031335",1999,1,0,2,3,1,20,0,Pico
"112031337",1999,1,0,0,0,0,17,0,Ponte
"112031340",1999,0,0,6,2,0,13,0,Sabariz
"112031342",1999,0,0,6,2,2,20,0,Vila de Prado
"112031350",1999,0,0,3,1,0,12,0,Prado (São Miguel)
"112031352",1999,0,0,4,0,1,23,0,Soutelo
"112031354",1999,1,0,0,0,1,15,0,Turiz
"112031355",1999,1,1,1,0,0,26,0,Valdreu
"112031359",1999,0,0,0,0,0,34,0,Aboim da Nóbrega e Gondomar
"112031360",1999,2,4,6,1,6,82,0,União das freguesias da Ribeira do Neiva
"112031361",1999,2,0,0,0,0,25,0,União das freguesias de Carreiras (São Miguel) e Carreiras (Santiago)
"112031362",1999,3,1,3,1,0,26,0,União das freguesias de Escariz (São Mamede) e Escariz (São Martinho)
"112031363",1999,2,0,0,5,0,31,0,"União das freguesias de Esqueiros, Nevogilde e Travassós"
"112031364",1999,0,0,1,3,0,34,0,União das freguesias de Marrancos e Arcozelo
"112031365",1999,1,0,0,0,0,24,0,União das freguesias de Oriz (Santa Marinha) e Oriz (São Miguel)
"112031366",1999,3,1,9,10,2,71,0,"União das freguesias de Pico de Regalados, Gondiães e Mós"
"112031367",1999,2,1,0,0,1,36,0,"União das freguesias de Sande, Vilarinho, Barros e Gomide"
"112031368",1999,0,0,0,0,0,28,0,"União das freguesias de Valbom (São Pedro), Passô e Valbom (São Martinho)"
"112031369",1999,3,0,0,0,2,37,0,União das freguesias do Vade
"112031370",1999,7,0,3,2,1,35,0,Vila Verde e Barbudo
"119030401",1999,0,13,1,0,1,23,0,Abadim
"119030404",1999,2,5,2,0,0,42,0,Basto
"119030405",1999,0,0,0,0,0,13,0,Bucos
"119030406",1999,0,9,1,1,3,26,0,Cabeceiras de Basto
"119030407",1999,1,18,0,0,0,170,0,Cavez
"119030408",1999,1,3,2,0,3,60,0,Faia
"119030413",1999,0,7,0,0,0,80,0,Pedraça
"119030415",1999,0,23,1,0,3,62,0,Rio Douro
"119030418",1999,0,9,1,0,3,62,0,União das freguesias de Alvite e Passos
"119030419",1999,1,10,1,0,0,96,0,União das freguesias de Arco de Baúlhe e Vila Nune
"119030420",1999,0,15,0,0,5,51,0,União das freguesias de Gondiães e Vilar de Cunhas
"119030421",1999,0,23,1,0,1,108,0,"União das freguesias de Refojos de Basto, Outeiro e Painzela"
"119030705",1999,0,0,0,0,0,12,0,Armil
"119030708",1999,0,0,0,3,0,32,0,Estorãos
"119030709",1999,0,0,0,0,0,20,0,Fafe
"119030712",1999,0,0,0,0,0,19,0,Fornelos
"119030714",1999,0,0,0,0,0,25,0,Golães
"119030716",1999,0,0,0,0,0,12,0,Medelo
"119030719",1999,0,0,0,0,0,24,0,Passos
"119030722",1999,0,1,0,0,0,21,0,Quinchães
"119030723",1999,0,0,0,0,0,14,0,Regadas
"119030724",1999,0,0,0,0,3,36,0,Revelhe
"119030725",1999,0,0,0,0,0,10,1,Ribeiros
"119030726",1999,0,0,0,0,0,13,0,Arões (Santa Cristina)
"119030728",1999,0,0,1,0,0,36,3,São Gens
"119030729",1999,0,0,0,0,0,17,0,Silvares (São Martinho)
"119030730",1999,0,0,0,0,0,37,0,Arões (São Romão)
"119030733",1999,0,0,0,0,2,46,0,Travassós
"119030736",1999,0,0,0,0,0,20,0,Vinhós
"119030737",1999,0,0,0,0,0,30,0,"União de freguesias de Aboim, Felgueiras, Gontim e Pedraído"
"119030738",1999,2,2,2,0,1,30,0,União de freguesias de Agrela e Serafão
"119030739",1999,0,0,1,0,0,36,0,União de freguesias de Antime e Silvares (São Clemente)
